location_id,city,neighbourhood,country,lat,lon,expected_class,osm_element_count,F01_poi_density,F02_land_use_entropy,F03_retail_gf_ratio,F04_work_residential_ratio,F05_housing_in_between,F06_residential_density,F07_housing_diversity,F08_public_private_gradient,F09_street_cafe_density,F10_market_cluster,F12_gamma_index,F13_pedestrian_count,F14_shop_variety,F15_night_economy,F16_transit_access,F17_civic_presence,F18_healthcare_access,F19_education_scatter,F20_industrial_ribbon,F21_home_workshop_density,F22_intersection_density,F23_height_mix,F25_promenade_score,F26_density_gradient,F27_food_stand_density,F28_workspace_cluster,F29_gini_simpson,F30_green_space_ratio
943,Daman,Nani Daman Market,India,20.4172042,72.8337407,Medium,147,102.46,0.4919,0.0833,1.0,0.0208,3.98,0.1667,0.0291,12.434,1,0.9035,1.49,0.9831,0.0678,0,1,11,5,0.0,0.0,95.49,0.0521,0.1318,3.4375,0.0,0.4974,0.72,0.0194
944,Pondicherry,French Quarter,India,11.9249792,79.8151404,High,5766,2896.62,0.448,0.016,0.0228,0.0491,1635.32,0.3333,0.0033,8.9525,1,0.8409,5.47,1.0172,0.0517,4,1,7,11,0.1429,0.9947,285.48,0.0022,0.1169,0.5357,2.4868,8.4551,0.5317,0.0002
945,Pondicherry,Reddiarpalayam Market,India,11.9289108,79.7949611,Medium,190,123.84,0.256,0.1069,0.32,0.0314,24.87,0.5,0.0361,9.4498,1,0.8425,0.0,1.2373,0.0847,0,0,4,11,0.0,0.0,212.37,0.0755,0.0945,0.8036,0.4974,2.9842,0.5,0.0
946,Mangaluru,Kadri Market,India,12.8897288,74.8501424,Medium,320,187.01,0.6993,0.0075,0.04,0.0,12.43,0.5,0.0106,9.9472,1,0.7349,2.49,1.2143,0.0536,2,1,7,12,0.0909,0.0,115.88,0.0299,0.1119,0.8491,0.0,0.4974,0.843,0.0106
947,Hassan,Bus Stand Market,India,12.7859523,76.2451325,Medium,61,60.18,0.256,0.0222,0.0294,0.0,16.91,0.1667,0.0248,9.9472,1,0.8818,0.0,0.7167,0.0,1,0,7,11,0.0,0.0,107.43,0.0444,0.0995,5.0,0.0,0.0,0.5,0.0083
948,Tumkur,Sira Road Market,India,13.3625154,77.1033088,Medium,1600,824.62,-0.0,0.0006,1.0,0.0006,0.0,0.0,0.0006,9.9472,1,0.8512,0.0,1.1034,0.0517,0,0,6,6,1.0,0.0,174.08,0.0013,0.0995,4.7727,0.0,0.0,0.0,0.0006
949,Noida,Noida Sector 15A Market,India,28.4926342,77.4231568,Medium,352,200.93,0.4716,0.0029,0.0,0.0,0.0,0.0,0.0025,9.4498,1,0.7587,0.0,1.0962,0.0385,1,0,3,9,0.0,0.0,48.24,0.0029,0.0945,1.25,0.0,0.0,0.6939,0.0025
950,Faridabad,Old Faridabad Market,India,28.4168782,77.3219915,Medium,2199,1093.69,0.3473,0.0028,4.0,0.0,0.0,0.0,0.0009,0.0,0,0.859,7.96,0.0,0.0,0,0,7,0,0.1,0.0,272.06,0.0009,0.0398,0.0,0.4974,0.4974,0.48,0.0064
952,Rohtak,Civil Hospital Road,India,28.8995429,76.5844714,Medium,125,62.17,0.3839,0.1552,3.0,0.0517,0.99,0.3333,0.048,0.0,0,0.0,0.5,0.0,0.0,0,0,22,1,0.0,0.0,0.0,0.1034,0.0025,0.0,0.4974,1.9894,0.625,0.032
953,Ambala,Old Grain Market,India,30.4769497,77.126873,High,23,41.28,0.235,1.0,4.0,0.0,0.0,0.0,0.0,10.4445,1,0.7537,0.0,0.9,0.0,3,0,12,9,0.0,0.0,67.64,0.5,0.1044,1.0714,0.4974,0.4974,0.4444,0.0
954,Karnal,Sector 12 Market,India,29.5045463,76.9953677,Medium,1,14.42,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9947,1,0.8063,0.0,1.0714,0.0,0,0,5,4,0.0,0.0,51.73,0.0,0.0099,4.0909,0.0,0.0,0.0,0.0
955,Bhilai,Civic Centre Market,India,21.1814338,81.3438153,Medium,72,60.68,0.2871,0.1818,1.0,0.0,0.0,0.0,0.041,8.9525,1,0.858,0.5,1.12,0.06,0,1,1,6,0.0,0.0,95.99,0.1212,0.092,0.0,0.0,0.4974,0.4609,0.1475
957,Gorakhpur,Golghar Market,India,26.7538332,83.3756325,High,268,162.64,0.3974,0.24,13.0,0.056,0.99,0.1667,0.0245,10.9419,1,0.7234,10.44,1.1017,0.0339,3,1,11,8,0.25,0.0,226.8,0.072,0.1616,3.8298,0.0,4.9736,0.5612,0.0887
958,Kanpur,Naveen Market,India,26.4740673,80.3454472,High,173,114.89,0.4057,0.0563,3.5,0.0,0.99,0.1667,0.0043,11.9366,1,0.819,0.0,1.0345,0.069,2,0,12,7,0.0,0.0,253.65,0.0282,0.1194,1.4151,0.4974,0.9947,0.6667,0.0043
959,Allahabad,Civil Lines Market,India,25.4523026,81.8329887,High,2360,1201.12,0.6792,0.1405,45.2,0.0404,2.49,0.1667,0.0207,12.9313,1,0.7645,52.72,1.3091,0.0182,2,0,9,4,0.0769,0.0,312.84,0.007,0.3929,3.3333,8.4551,13.9261,0.7929,0.0054
960,Meerut,Hapur Road Industrial,India,28.9737571,77.7135755,Low,201,129.81,0.3461,0.4205,35.0,0.0114,0.0,0.0,0.023,10.4445,1,0.8294,8.95,0.75,0.0,0,0,16,5,0.0,0.9947,334.72,0.0568,0.1492,5.0,0.4974,2.4868,0.4852,0.0192
961,Agra,Bypass Road Residential,India,27.1037897,77.9960679,Low,16,35.31,-0.0,1.0,3.0,0.0,0.0,0.0,0.0141,8.4551,1,0.8283,0.0,0.8909,0.0182,0,0,5,10,0.0,0.0,152.69,0.5,0.0846,4.186,0.4974,0.0,0.0,0.0
962,Latur,Ausa Road Market,India,18.3970193,76.5630127,Medium,284,169.6,0.0904,0.3594,38.0,0.0391,0.5,0.1667,0.0381,10.4445,1,0.9104,0.0,1.2456,0.0351,0,1,17,16,0.0,0.0,413.8,0.0391,0.1044,1.1321,0.9947,8.4551,0.1244,0.0088
963,Nanded,Shivaji Nagar Market,India,18.9862495,77.0855445,Medium,3,2.98,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8889,0.0,2.6667,0.0,0,0,0,1,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,Dhule,Station Road Market,India,20.8930018,74.7669914,Medium,339,197.45,0.4057,0.0033,1.0,0.0,0.0,0.0,0.0,9.4498,1,0.8453,0.0,0.7586,0.0345,1,0,19,3,0.3333,0.0,200.93,0.0033,0.0945,1.4151,0.0,0.4974,0.6667,0.005
965,Solapur,Hotgi Road Industrial,India,17.6430188,75.9172251,Low,548,301.4,0.1664,0.0019,1.0,0.0,0.5,0.1667,0.0,10.4445,1,0.9123,1.49,1.1552,0.0,2,0,16,5,0.1667,0.0,267.08,0.0039,0.1119,2.0588,0.0,0.4974,0.2778,0.0017
966,Amravati,Rajapeth Market,India,20.9203597,77.7560339,Medium,928,490.4,-0.0,0.0817,1.7391,0.0,11.44,0.1667,0.0355,9.4498,1,0.9135,0.0,0.931,0.0517,0,0,27,3,0.0,0.0,363.57,0.0027,0.0945,2.4,0.0,0.0,0.0,0.0
967,Lahore,Liberty Market,Pakistan,31.5112797,74.3450076,High,686,369.04,0.3735,0.241,6.5385,0.239,6.47,0.3333,0.0633,11.4393,1,0.6977,6.47,0.9286,0.0,0,1,5,7,0.0,0.4974,125.83,0.0199,0.1467,1.4706,5.9683,10.9419,0.6111,0.0121
968,Lahore,DHA Commercial,Pakistan,31.4746583,74.4027869,Low,1972,1007.65,0.3509,0.0217,0.015,0.0006,698.29,0.3333,0.0202,9.9472,1,0.8453,23.87,0.7593,0.0,1,1,4,14,0.0,0.9947,197.95,0.0045,0.2188,32.6471,1.4921,3.9789,0.56,0.0311
969,Karachi,Burns Road,Pakistan,24.8580783,67.015028,High,5581,2805.11,0.4307,0.2208,124.8571,0.0012,3.48,0.1667,0.0195,9.9472,1,0.8638,12.93,0.6102,0.0,1,1,25,15,0.0278,6.963,318.31,0.0024,0.1641,2.7,8.9525,50.7306,0.6433,0.0035
970,Dhaka,Dhanmondi Market,Bangladesh,23.7353531,90.3847341,Medium,4946,2487.29,0.6431,0.7062,5.0088,0.0261,169.6,0.6667,0.0364,9.9472,1,0.7594,22.88,1.0909,0.0182,14,1,16,31,0.0164,12.9313,208.89,0.0079,0.2139,1.8367,14.9208,69.1329,0.7783,0.015
971,Dhaka,Gulshan 2 Circle,Bangladesh,23.7947477,90.4146226,Medium,2819,1428.91,0.6323,0.1346,1.0172,0.0262,115.39,0.6667,0.0341,14.9208,1,0.8309,20.39,1.1667,0.037,2,1,14,7,0.0,1.4921,156.17,0.0087,0.2512,3.8372,9.4498,45.757,0.7664,0.0063
972,Dhaka,Gazipur Industrial,Bangladesh,23.9997166,90.4184036,Low,5667,2848.38,0.0,0.0014,6.0,0.0,0.0,0.0,0.0005,10.4445,1,0.7585,0.5,0.6833,0.0,1,0,13,3,0.0,0.0,37.3,0.0005,0.1069,5.4545,0.0,0.9947,0.0,0.0009
973,Colombo,Pettah Market,Sri Lanka,6.9362523,79.8499631,High,1146,599.82,0.727,0.1772,45.0,0.0206,0.99,0.3333,0.0713,10.4445,1,0.7407,59.68,0.8167,0.0667,25,1,0,1,0.1538,0.4974,219.83,0.0192,0.4029,3.3673,7.4604,18.4023,0.8225,0.005
974,Colombo,Kollupitiya,Sri Lanka,6.9135263,79.8508126,Medium,1759,903.7,0.4041,0.1664,7.25,0.0094,9.95,0.5,0.06,8.9525,1,0.7022,31.83,1.1552,0.0345,16,0,3,11,0.0,1.4921,200.44,0.0141,0.2487,0.5357,5.9683,25.8627,0.54,0.0017
975,Colombo,Katunayake Industrial,Sri Lanka,7.1263212,79.8717427,Low,1281,660.0,0.399,0.02,0.0307,0.0328,405.35,0.1667,0.0008,8.4551,1,0.7712,0.0,1.0,0.0652,1,0,7,1,0.1333,0.0,36.8,0.0112,0.0846,0.0,0.4974,0.0,0.5244,0.0015
976,Kathmandu,Asan Bazaar,Nepal,27.7093909,85.3122793,High,14458,7218.17,0.4926,0.226,6.2794,0.0156,156.67,0.5,0.0478,10.9419,1,0.7933,71.62,1.3091,0.0909,7,1,27,22,0.0,18.4023,375.01,0.003,0.4675,0.2778,30.3389,118.3715,0.5513,0.0019
977,Kathmandu,Thamel Market,Nepal,27.7166578,85.3127015,High,10977,5487.86,0.4257,0.2397,8.5371,0.0257,87.04,0.5,0.0521,14.9208,1,0.7941,54.21,1.5088,0.1228,12,1,17,21,0.0,16.9102,256.64,0.0032,0.4203,1.4423,30.3389,59.1857,0.4904,0.0024
978,Phnom Penh,Russian Market,Cambodia,11.5405168,104.9147008,Medium,2159,1101.65,0.4479,0.3772,2.6583,0.0113,59.68,0.6667,0.1056,10.4445,1,0.8748,15.92,0.9643,0.0357,14,1,7,8,0.5,2.4868,200.93,0.0078,0.184,1.8,4.4762,15.9155,0.6562,0.0
979,Yangon,Pabedan Township,Myanmar,16.7793348,96.1574922,Medium,3785,1911.35,0.7835,0.2163,4.5287,0.0055,43.27,0.5,0.0656,8.4551,1,0.6725,38.3,0.9483,0.1034,46,1,20,12,0.15,3.4815,265.09,0.0073,0.276,0.2632,9.4498,21.3864,0.845,0.0023
980,Naypyidaw,Commercial Zone,Myanmar,19.8195973,96.1504883,Low,211,128.82,-0.0,0.0734,9.0,0.0,0.0,0.0,0.0347,9.9472,1,0.9452,0.0,0.75,0.0208,0,0,1,2,0.0,0.0,70.63,0.0169,0.0995,3.9474,0.0,1.9894,0.0,0.0193
981,Auckland,Grey Lynn Market,New Zealand,-36.8594979,174.732959,High,5440,2733.49,0.5097,0.0253,0.5891,0.0029,64.16,0.8333,0.0038,9.4498,1,1.0118,267.08,1.2679,0.0714,35,1,6,10,0.125,1.4921,576.94,0.0055,0.5945,2.5,4.9736,3.4815,0.6277,0.0062
982,Brisbane,West End Market,Australia,-27.4832994,153.0075017,High,5563,2792.67,0.5281,0.1234,0.1185,0.0964,1099.66,0.8333,0.0208,12.434,1,0.9629,507.31,1.3846,0.0769,75,1,12,3,0.1227,8.9525,755.49,0.0098,0.6243,0.2941,10.4445,38.2967,0.6357,0.01
983,Brisbane,Fortitude Valley,Australia,-27.455896,153.0339375,High,3531,1785.02,0.6995,0.1438,0.4754,0.1142,121.36,0.6667,0.0298,11.9366,1,0.906,516.76,1.5517,0.2241,67,1,8,6,0.1115,1.9894,833.08,0.0148,0.6194,2.4,10.4445,14.4234,0.8079,0.0195
984,Brisbane,Springfield Residential,Australia,-27.6601814,152.9218282,Low,666,352.63,0.4363,0.0236,0.0202,0.0866,147.72,0.1667,0.0042,4.9736,1,0.8149,79.08,1.4884,0.0465,18,0,3,8,0.0909,0.0,264.6,0.0236,0.4451,1.125,0.9947,0.4974,0.5165,0.0268
985,Adelaide,Norwood Parade,Australia,-34.9211683,138.6379168,High,4191,2111.29,0.6646,0.0597,0.1059,0.0285,605.78,0.8333,0.0113,13.4287,1,0.922,286.98,1.4259,0.1111,41,1,17,7,0.1389,0.0,664.47,0.0084,0.6343,5.7692,5.9683,8.4551,0.8009,0.0061
986,Adelaide,Bowden Urban Village,Australia,-34.9028963,138.5799792,Medium,3516,1773.58,0.5153,0.0164,0.0291,0.007,307.87,0.8333,0.005,11.9366,1,0.9383,334.72,1.48,0.18,29,1,2,6,0.0698,0.9947,579.92,0.0094,0.6194,1.3043,0.4974,2.9842,0.6706,0.0311
987,Perth,Northbridge,Australia,-31.9478509,115.8575464,High,5029,2528.57,0.6552,0.2578,0.5113,0.062,330.74,0.8333,0.0517,7.9577,1,0.9214,537.15,1.5636,0.2364,112,1,13,6,0.2697,3.4815,878.83,0.018,0.5796,0.566,28.8468,25.3653,0.7827,0.0059
988,Perth,Fremantle Market,Australia,-32.0411953,115.7630904,High,3516,1772.59,0.5569,0.0194,0.0259,0.0066,711.22,0.8333,0.0036,14.9208,1,0.7978,168.11,1.2292,0.1667,27,1,8,4,0.0441,0.0,615.73,0.0089,0.6492,6.8182,0.9947,2.4868,0.6977,0.0081
989,Perth,Malaga Industrial,Australia,-31.8494104,115.9221151,Low,110,56.2,0.5409,0.1,1.0,0.0,0.0,0.0,0.0,0.4974,0,0.8592,25.86,3.6667,0.0,19,0,0,0,0.1111,0.0,130.81,0.4,0.1343,7.5,0.0,0.0,0.7407,0.0354
990,Lima,Miraflores,Peru,-12.121498,-77.0259064,Medium,4850,2441.04,0.3557,0.283,4.2406,0.0275,66.15,0.5,0.0681,11.4393,1,0.6928,219.83,1.1207,0.1207,28,1,9,15,0.0092,6.963,508.8,0.0047,0.6144,0.2632,16.4129,41.7782,0.4888,0.0051
991,Lima,Independencia Market,Peru,-11.9893075,-77.047319,Medium,973,513.27,0.3544,0.0148,0.0087,0.0,341.69,0.1667,0.0058,9.9472,1,0.8906,58.69,0.6441,0.0508,2,0,5,16,0.0,0.4974,164.63,0.0067,0.3929,2.0192,0.4974,0.4974,0.5694,0.0136
992,Buenos Aires,Palermo Soho,Argentina,-34.5870582,-58.428178,High,2309,1176.25,0.6228,1.0,5.8678,0.1227,60.18,0.5,0.1353,12.9313,1,0.7409,112.4,1.375,0.1786,102,1,12,21,0.0968,7.4604,231.27,0.0392,0.6293,1.1538,26.36,23.8732,0.7659,0.0156
993,Santiago,Barrio Italia,Chile,-33.4484581,-70.6245307,High,3966,1991.43,0.5342,0.239,0.3594,0.0149,458.07,0.6667,0.0412,11.4393,1,0.8819,514.77,1.0526,0.3158,81,1,9,7,0.1739,7.9577,830.59,0.0074,0.6144,2.2727,14.4234,23.3759,0.7217,0.0095
994,Santiago,Pudahuel Industrial,Chile,-33.4438265,-70.7523115,Low,724,360.09,0.3603,0.3578,0.7111,0.1667,44.76,0.5,0.0166,0.0,1,0.9347,77.59,0.0,0.0,43,1,8,0,0.0273,0.4974,393.41,0.0588,0.3879,0.0,0.4974,1.9894,0.5008,0.0401
995,Accra,Osu Oxford Street,Ghana,5.5600195,-0.1819633,Medium,4645,2310.23,0.5088,0.0357,14.1429,0.0014,3.48,0.3333,0.0183,0.0,1,0.8122,4.48,0.0,0.0,35,1,6,1,0.0,0.9947,166.62,0.0028,0.0224,0.0,10.9419,12.434,0.6982,0.0002
996,Abidjan,Plateau Market,Ivory Coast,5.3279819,-4.0243927,Medium,1348,670.44,0.7902,0.1522,4.12,0.0328,12.43,0.5,0.0349,0.0,1,0.6762,28.35,0.0,0.0,84,1,4,7,0.1356,0.0,109.92,0.0246,0.1417,0.0,1.4921,38.794,0.8567,0.0111
997,Lusaka,Kaunda Square Market,Zambia,-15.3767331,28.362239,Medium,2849,1416.98,0.3509,0.0004,0.0063,0.0007,79.08,0.5,0.0,0.0,0,0.8169,0.0,0.0,0.0,5,0,0,0,0.2,0.0,117.87,0.0025,0.0,0.0,0.0,0.0,0.56,0.0007
998,Dar es Salaam,Kariakoo Market,Tanzania,-6.8196728,39.2749308,High,9735,4841.79,0.7976,0.8153,3.0671,0.1529,622.69,0.3333,0.0212,0.0,1,0.9002,22.38,0.0,0.0,27,1,7,7,0.1395,7.4604,349.15,0.0047,0.1119,0.0,40.2861,87.0379,0.8242,0.0014
999,Kampala,Nakasero Market,Uganda,0.3117701,32.580514,High,3886,1932.74,0.5773,0.4772,88.4286,0.0491,3.48,0.6667,0.0564,0.0,1,0.6804,35.31,0.0,0.0,7,1,36,0,0.0294,9.9472,313.34,0.0133,0.1766,0.0,3.9789,57.1963,0.7357,0.0033
1000,Addis Ababa,Mercato Market,Ethiopia,9.0296278,38.7396038,High,953,473.98,0.2989,0.1113,4.1176,0.0,8.46,0.5,0.0409,0.0,1,0.8331,1.99,0.0,0.0,8,1,0,1,0.0228,0.4974,266.09,0.0146,0.0099,0.0,0.4974,6.963,0.4371,0.0
1001,Kigali,Kimironko Market,Rwanda,-1.9497712,30.1262879,Medium,4129,2053.6,0.5943,0.002,0.0099,0.0005,252.16,0.5,0.0012,0.0,0,0.8478,0.99,0.0,0.0,10,0,4,1,0.2,0.0,127.32,0.0017,0.005,0.0,0.0,0.4974,0.8,0.0005
1009,New York,Grid_New York_7,USA,40.69659837983799,-74.04696777153468,Medium,590,293.44,0.264,0.0946,0.2,0.027,0.0,0.0,0.0051,0.0,0,0.9282,97.48,0.0,0.0,0,1,0,0,0.0,0.0,90.02,0.0811,0.4874,0.0,0.4974,0.0,,0.0424
1007,New York,Grid_New York_5,USA,40.74115283528353,-74.02737448949635,Low,7455,3707.81,0.2026,0.119,0.3502,0.003,23.87,0.3333,0.0142,0.0,1,0.933,587.88,0.0,0.0,36,1,10,1,0.0726,4.4762,1056.89,0.0061,0.5,0.0,18.4023,22.8785,,0.0359
1010,New York,Grid_New York_8,USA,40.74115283528353,-73.96859464338138,Low,2469,1227.98,0.2658,0.2715,0.8884,0.012,61.67,0.3333,0.0182,0.0,1,0.9006,448.62,0.0,0.0,22,1,7,3,0.0096,2.9842,417.78,0.0339,0.5,0.0,10.4445,6.4657,,0.0304
1008,New York,Grid_New York_6,USA,40.68174689468947,-74.02737448949635,High,655,325.77,0.1538,0.0847,0.1111,0.0,0.0,0.0,0.0015,0.0,0,0.8363,131.3,0.0,0.0,0,0,0,0,0.0,1.9894,63.16,0.0508,0.5,0.0,0.4974,2.4868,,0.0748
1012,New York,Grid_New York_10,USA,40.68174689468947,-74.04696777153468,Medium,17,8.46,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.99,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0099,0.0,0.0,0.0,,0.0
1011,New York,Grid_New York_9,USA,40.74115283528353,-74.04696777153468,High,7093,3527.77,0.3668,0.0142,0.3091,0.0071,115.39,0.6667,0.0035,0.0,1,0.9485,561.52,0.0,0.0,62,1,0,0,0.0423,0.4974,1163.82,0.0042,0.5,0.0,2.9842,1.4921,,0.0096
1006,New York,Grid_New York_4,USA,40.68174689468947,-74.00778120745802,Medium,4969,2471.38,0.3173,0.0879,0.8886,0.0018,91.02,0.5,0.0095,0.0,1,1.0007,639.11,0.0,0.0,20,0,5,0,0.0192,16.9102,697.3,0.0083,0.5,0.0,7.9577,42.2755,,0.0115
1004,New York,Grid_New York_2,USA,40.69659837983799,-74.00778120745802,Low,2601,1293.63,0.3817,0.2405,0.6724,0.0458,9.45,0.1667,0.0104,0.0,1,0.9178,481.44,0.0,0.0,23,0,0,0,0.0078,0.4974,243.21,0.0611,0.5,0.0,8.9525,5.9683,,0.09
1005,New York,Grid_New York_3,USA,40.69659837983799,-74.02737448949635,High,711,353.62,0.0572,0.0139,1.0,0.0,0.0,0.0,0.0014,0.0,0,0.8295,157.66,0.0,0.0,0,0,0,0,0.0149,0.0,124.84,0.0417,0.5,0.0,0.0,0.0,,0.0788
1002,New York,Grid_New York_0,USA,40.7114498649865,-74.00778120745802,High,13131,6530.82,0.2513,0.5948,0.2994,0.0432,50.23,0.6667,0.0306,0.0,1,0.9546,2437.06,0.0,0.0,267,1,23,5,0.0034,6.963,2098.86,0.0194,0.5,0.0,64.6567,53.2174,,0.1385
1018,New York,Grid_New York_16,USA,40.66689540954096,-73.98818792541971,Medium,9893,4920.37,0.6186,0.1233,0.5079,0.0011,119.37,0.6667,0.0167,0.0,1,1.0556,828.6,0.0,0.0,90,1,34,0,0.1429,35.8099,804.73,0.0037,0.5,0.0,41.2808,110.9111,,0.0029
1013,New York,Grid_New York_11,USA,40.66689540954096,-74.00778120745802,Low,1361,676.91,0.4604,0.1939,0.1685,0.0111,3.48,0.1667,0.0029,0.0,1,0.9883,254.15,0.0,0.0,6,0,0,0,0.5652,7.4604,229.78,0.0305,0.5,0.0,1.4921,18.8996,,0.0044
1019,New York,Grid_New York_17,USA,40.66689540954096,-74.02737448949635,Low,9,4.48,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.2,0.0025,0.0,0.0,0.0,,0.0
1016,New York,Grid_New York_14,USA,40.69659837983799,-73.94900136134306,Low,6746,3355.19,0.5293,0.0497,0.7836,0.0031,150.7,0.6667,0.0047,0.0,1,1.0089,744.55,0.0,0.0,105,1,9,1,0.0116,6.963,901.71,0.0036,0.5,0.0,17.9049,15.4181,,0.0108
1014,New York,Grid_New York_12,USA,40.7114498649865,-74.066561053573,High,3850,1914.83,0.5679,0.0088,0.7727,0.0007,3.98,0.1667,0.0036,0.0,1,0.9761,339.2,0.0,0.0,58,0,1,0,0.2778,0.4974,806.22,0.0025,0.5,0.0,0.0,0.0,,0.0042
1020,New York,Grid_New York_18,USA,40.69659837983799,-74.066561053573,High,337,167.61,0.0944,0.0,1.0,0.0088,0.0,0.0,0.0,0.0,0,0.8244,26.86,0.0,0.0,0,0,0,0,0.0244,0.4974,123.35,0.0439,0.1343,0.0,0.0,0.0,,0.0208
1015,New York,Grid_New York_13,USA,40.75600432043205,-74.02737448949635,Medium,3891,1935.22,0.4803,0.0638,0.3105,0.0029,195.96,0.6667,0.0116,0.0,1,0.9681,461.05,0.0,0.0,29,0,2,0,0.0702,0.9947,975.82,0.0103,0.5,0.0,0.4974,3.4815,,0.0172
1017,New York,Grid_New York_15,USA,40.72630135013502,-74.066561053573,High,4894,2434.08,0.6356,0.0284,0.9247,0.0027,33.32,0.5,0.0069,0.0,1,0.9582,399.88,0.0,0.0,109,1,2,3,0.0444,0.4974,992.73,0.0038,0.5,0.0,9.4498,2.9842,,0.002
1003,New York,Grid_New York_1,USA,40.7114498649865,-73.98818792541971,Medium,5922,2945.36,0.5103,0.4592,0.5735,0.0086,89.03,0.3333,0.0383,0.0,1,0.9961,967.36,0.0,0.0,73,1,6,0,0.029,5.471,1014.61,0.0158,0.5,0.0,28.3495,17.4076,,0.0751
1027,New York,Grid_New York_25,USA,40.77085580558056,-74.00778120745802,Medium,785,390.43,0.4449,0.0114,0.2727,0.0046,4.48,0.3333,0.0064,0.0,0,0.92,115.88,0.0,0.0,15,0,0,0,0.0,0.0,151.69,0.0252,0.5,0.0,0.0,0.0,,0.0293
1022,New York,Grid_New York_20,USA,40.68174689468947,-73.94900136134306,Low,8867,4410.08,0.4741,0.0775,0.7765,0.0028,333.23,0.6667,0.0111,0.0,1,1.018,601.31,0.0,0.0,113,1,3,1,0.0,7.9577,720.18,0.0032,0.5,0.0,32.8257,20.8891,,0.0043
1024,New York,Grid_New York_22,USA,40.66689540954096,-73.96859464338138,Medium,4116,2047.13,0.6605,0.0924,0.8977,0.0042,58.69,0.8333,0.0087,0.0,1,0.9977,657.01,0.0,0.0,33,1,8,1,0.08,0.9947,753.5,0.0163,0.5,0.0,14.9208,15.4181,,0.0141
1030,New York,Grid_New York_28,USA,40.77085580558056,-73.98818792541971,Medium,4882,2428.11,0.6039,0.3545,0.8553,0.0188,115.88,0.6667,0.0422,0.0,1,0.9741,920.11,0.0,0.0,116,1,12,7,0.026,5.471,944.98,0.0217,0.5,0.0,26.36,18.8996,,0.0164
1021,New York,Grid_New York_19,USA,40.75600432043205,-74.04696777153468,Medium,7114,3538.21,0.6269,0.0128,0.0954,0.0052,521.23,0.8333,0.003,0.0,1,0.99,558.04,0.0,0.0,77,1,0,0,0.3462,0.0,1142.93,0.0025,0.5,0.0,2.4868,0.4974,,0.0022
1023,New York,Grid_New York_21,USA,40.74115283528353,-74.066561053573,High,3036,1509.98,0.5613,0.0206,0.6235,0.0004,28.85,0.6667,0.0072,0.0,1,0.9118,296.43,0.0,0.0,25,1,1,0,0.186,0.0,617.72,0.0076,0.5,0.0,2.4868,0.0,,0.0033
1029,New York,Grid_New York_27,USA,40.72630135013502,-73.92940807930474,High,1286,639.6,0.5023,0.0075,0.8182,0.0015,2.98,0.1667,0.0016,0.0,0,0.0,199.44,0.0,0.0,4,0,0,0,0.3095,0.9947,0.0,0.015,0.5,0.0,0.0,1.4921,,0.0218
1026,New York,Grid_New York_24,USA,40.68174689468947,-74.066561053573,High,118,58.69,0.3839,0.0317,0.3333,0.0,0.0,0.0,0.0,0.0,0,0.8632,9.45,0.0,0.0,0,0,0,0,0.0,0.0,28.85,0.0635,0.0472,0.0,0.0,0.4974,,0.0085
1034,New York,Grid_New York_32,USA,40.72630135013502,-74.08615433561133,Low,2563,1274.73,0.6407,0.0151,0.2903,0.0015,1.99,0.3333,0.002,0.0,1,0.9099,189.99,0.0,0.0,23,0,0,2,0.4444,0.4974,498.35,0.0045,0.5,0.0,2.4868,0.4974,,0.002
1037,New York,Grid_New York_35,USA,40.69659837983799,-74.08615433561133,Low,4399,2187.88,0.2786,0.0006,0.3333,0.0,0.99,0.1667,0.0005,0.0,0,0.9665,303.89,0.0,0.0,70,1,1,0,0.1111,0.0,609.76,0.0008,0.5,0.0,0.4974,0.0,,0.0014
1028,New York,Grid_New York_26,USA,40.7114498649865,-73.92940807930474,Low,3657,1818.84,0.4873,0.1034,0.1197,0.0068,3.98,0.3333,0.0139,0.0,1,1.0256,544.11,0.0,0.0,47,0,1,0,0.1979,12.9313,679.89,0.0111,0.5,0.0,4.4762,16.4129,,0.0093
1033,New York,Grid_New York_31,USA,40.7114498649865,-74.08615433561133,Medium,6217,3092.08,0.4479,0.0039,0.9643,0.0004,6.96,0.5,0.0013,0.0,1,0.9694,410.82,0.0,0.0,93,1,0,3,0.75,0.0,767.43,0.0021,0.5,0.0,1.9894,0.4974,,0.001
1031,New York,Grid_New York_29,USA,40.77085580558056,-74.02737448949635,Low,6251,3108.99,0.6363,0.0146,0.4732,0.0022,77.59,0.6667,0.0034,0.0,1,0.9549,628.66,0.0,0.0,87,1,2,0,0.0968,0.0,1353.81,0.004,0.5,0.0,3.9789,0.9947,,0.004
